name	condition	replicate	intensity
PDLIM7.1	sc_wt	743	NA
XP_020940069	sc_wt	743	NA
CLTB	sc_wt	743	26.277106879394182
IQGAP2	sc_wt	743	NA
XP_020940122	sc_wt	743	NA
TBCA	sc_wt	743	25.307650535974243
TPM1.4	sc_wt	743	30.70972785455221
THBS4	sc_wt	743	23.444680273431576
ZFYVE16	sc_wt	743	NA
FBN2	sc_wt	743	NA
SKP1	sc_wt	743	25.8818736678711
PCBD2	sc_wt	743	23.494604639145592
TGFBI	sc_wt	743	27.82977692183289
LARS	sc_wt	743	NA
PDGFRB	sc_wt	743	NA
RPS14	sc_wt	743	26.90449093354959
SLC35A4	sc_wt	743	23.50227435786125
ERAP1	sc_wt	743	22.950167138506576
XP_020941195	sc_wt	743	26.236791291675182
POR	sc_wt	743	28.234161801333837
ATP2A1	sc_wt	743	NA
APOB	sc_wt	743	25.597842288761342
UGP2	sc_wt	743	27.350854629974638
BHLHA15	sc_wt	743	NA
MYH11	sc_wt	743	30.691789515790685
XP_020941844	sc_wt	743	24.337356759595107
CNPY4	sc_wt	743	24.116642207200936
PLOD3	sc_wt	743	NA
FIS1	sc_wt	743	26.06006819630757
SSC4D	sc_wt	743	NA
TMEM120A	sc_wt	743	24.382845631422377
HIP1	sc_wt	743	NA
XP_020942019	sc_wt	743	24.743912762053622
NIPSNAP2	sc_wt	743	25.08001464485306
TGFB1I1	sc_wt	743	24.415319867156885
STX4	sc_wt	743	24.730241248281978
MVP	sc_wt	743	26.45693276801517
VPS35L	sc_wt	743	NA
XP_020942213	sc_wt	743	26.027071086982843
XP_020942217	sc_wt	743	24.975700356644285
GSPT1	sc_wt	743	23.739644658625433
XP_020942313	sc_wt	743	24.080095994484637
XP_020942354	sc_wt	743	22.831556212419326
RPS2	sc_wt	743	27.489759657682008
NDUFB10	sc_wt	743	25.013845371371314
HAGH	sc_wt	743	25.15703631872877
XP_020942626	sc_wt	743	35.87909136549494
IARS	sc_wt	743	NA
CHCHD5	sc_wt	743	NA
SEPT10	sc_wt	743	NA
SNRNP200	sc_wt	743	NA
IL1RL2	sc_wt	743	NA
TSGA10	sc_wt	743	NA
ACTR1B	sc_wt	743	NA
VTA1	sc_wt	743	23.7652682902821
XP_020942936	sc_wt	743	23.714186813060273
XP_020943018	sc_wt	743	27.358671856477017
MOB1A	sc_wt	743	NA
XP_020943073	sc_wt	743	NA
EHBP1	sc_wt	743	23.232834280508285
XPO1	sc_wt	743	25.51806311976891
MCFD2	sc_wt	743	NA
EHD3	sc_wt	743	NA
SNX17	sc_wt	743	NA
CAD	sc_wt	743	NA
DDX1	sc_wt	743	26.273696587155033
YWHAQ	sc_wt	743	28.589172849668106
CMPK2	sc_wt	743	NA
ENPP1	sc_wt	743	25.78149279068901
XP_020943663	sc_wt	743	31.038131509769055
MAPK3	sc_wt	743	27.18243542500023
CORO1A	sc_wt	743	24.07406369769599
XP_020943695	sc_wt	743	NA
XP_020943699	sc_wt	743	26.161886882993624
EPB41L2	sc_wt	743	28.71862223487476
FAM120A	sc_wt	743	23.614928168344676
XP_020943861	sc_wt	743	23.023353016524606
EPB41L2.1	sc_wt	743	NA
SPTBN1	sc_wt	743	31.63105426744494
BABAM2	sc_wt	743	NA
XP_020944047	sc_wt	743	NA
SLC4A1AP	sc_wt	743	NA
ARHGAP18	sc_wt	743	23.923521175537537
XP_020944163	sc_wt	743	23.526117118874527
ATP1A1	sc_wt	743	27.51344702097201
PTK2	sc_wt	743	NA
NDRG1	sc_wt	743	26.10563536802427
EFR3A	sc_wt	743	NA
WASHC5	sc_wt	743	NA
SNTB1	sc_wt	743	27.44986764595765
EMC2	sc_wt	743	NA
EIF3E	sc_wt	743	25.058169804481473
MATN2	sc_wt	743	NA
SBSPON	sc_wt	743	NA
ASPH	sc_wt	743	28.800576270940173
XP_020945028	sc_wt	743	26.6250555268235
PRKDC	sc_wt	743	NA
XP_020945342	sc_wt	743	26.43385142840057
PBXIP1	sc_wt	743	23.824542384597507
NPR1	sc_wt	743	24.583997699481962
S100A1	sc_wt	743	29.72245461624348
S100A13	sc_wt	743	26.47244827998706
XP_020945472	sc_wt	743	NA
CTSS	sc_wt	743	NA
ECM1	sc_wt	743	28.723219872387347
XP_020945581	sc_wt	743	NA
XP_020945718	sc_wt	743	28.935704747199203
XP_020945720	sc_wt	743	25.274443277725098
STXBP3	sc_wt	743	24.326768500636057
XP_020945963	sc_wt	743	NA
DDAH1	sc_wt	743	NA
PLEC.2	sc_wt	743	30.203848426245898
PLEC.3	sc_wt	743	30.203848426245898
EPPK1	sc_wt	743	NA
PUF60	sc_wt	743	NA
EEF1D	sc_wt	743	27.47854017661649
NAPRT	sc_wt	743	26.40433250597122
MAPK15	sc_wt	743	NA
TSTA3	sc_wt	743	24.002043769364693
PYCR3	sc_wt	743	25.839949180099623
XP_020946208	sc_wt	743	NA
SNX3	sc_wt	743	25.361753465778552
XP_020946472	sc_wt	743	NA
CD163	sc_wt	743	25.25871697762288
VWF	sc_wt	743	28.38952394937345
PFKM	sc_wt	743	23.09221451614995
XP_020946876	sc_wt	743	25.66600723546134
ITGA7	sc_wt	743	30.403751685513715
XP_020946919	sc_wt	743	23.178204672540407
PLXNB2	sc_wt	743	NA
PARVB	sc_wt	743	24.6647059470019
PACSIN2	sc_wt	743	25.74857778339544
RANGAP1	sc_wt	743	NA
DDX17	sc_wt	743	26.35595324086227
MARCKS	sc_wt	743	27.304520667236
XP_020947161	sc_wt	743	NA
GGA1	sc_wt	743	NA
MYH9	sc_wt	743	31.93768422486589
TNS2	sc_wt	743	NA
CSAD	sc_wt	743	26.55528914141099
XP_020947456	sc_wt	743	27.805258749559897
LRP1	sc_wt	743	28.680264596867076
SHMT2	sc_wt	743	25.956841041722008
MARS	sc_wt	743	NA
DCTN2	sc_wt	743	27.917467416252016
TSFM	sc_wt	743	NA
GNS	sc_wt	743	NA
MSRB3	sc_wt	743	NA
DNM1L	sc_wt	743	NA
XP_020948034	sc_wt	743	30.44351883901418
NECAP1	sc_wt	743	NA
C1R	sc_wt	743	NA
HDHD5	sc_wt	743	NA
WASHC4	sc_wt	743	NA
KATNAL2	sc_wt	743	NA
AMDHD1	sc_wt	743	NA
XP_020948470	sc_wt	743	NA
PAWR	sc_wt	743	NA
XP_020948473	sc_wt	743	NA
TTLL12	sc_wt	743	25.163999090450336
ME2	sc_wt	743	NA
SRSF4	sc_wt	743	NA
ENOSF1	sc_wt	743	26.044352092440363
AKR1A1	sc_wt	743	29.372209378640747
CKM.1	sc_wt	743	NA
XP_020949216	sc_wt	743	29.120256311044784
PGM1	sc_wt	743	29.628640382996856
LIPE	sc_wt	743	30.35142343712122
COX4I1	sc_wt	743	26.709119791611975
USP10	sc_wt	743	NA
LDHD	sc_wt	743	NA
XP_020949450	sc_wt	743	25.064392146032503
SF3B3	sc_wt	743	NA
HYDIN	sc_wt	743	NA
DHODH	sc_wt	743	NA
IST1	sc_wt	743	25.11438002725844
PMFBP1	sc_wt	743	NA
PSMD7	sc_wt	743	25.045519051746677
SNTB2	sc_wt	743	24.734175402966336
PPIB	sc_wt	743	28.79203482784134
XP_020949569	sc_wt	743	25.667144900823562
NDRG4	sc_wt	743	NA
NAE1	sc_wt	743	NA
CIAO2B	sc_wt	743	NA
TRADD	sc_wt	743	NA
VPS35	sc_wt	743	28.327959284916073
C19orf12	sc_wt	743	NA
TLN2	sc_wt	743	29.62455014657438
XP_020950008	sc_wt	743	25.3944061707532
VPS13C	sc_wt	743	NA
PSMC4	sc_wt	743	26.437157847738504
LTBP4	sc_wt	743	NA
XP_020950071	sc_wt	743	27.36218838028395
CYP2S1	sc_wt	743	27.159906281305553
XP_020950075	sc_wt	743	NA
CADM4	sc_wt	743	NA
VASP	sc_wt	743	25.040260285396588
EML2	sc_wt	743	26.955932578438343
ALDH1A2	sc_wt	743	26.075757732570924
RPL18	sc_wt	743	26.76686107370422
HSD17B14	sc_wt	743	27.604418170978448
AP2A1	sc_wt	743	24.624386295666472
MYH14	sc_wt	743	27.05455182340495
RPS9	sc_wt	743	28.28025246842738
XP_020950674	sc_wt	743	NA
ISOC2	sc_wt	743	NA
AGRN	sc_wt	743	23.985288142928663
LRRC47	sc_wt	743	22.947208859701057
XP_020950929	sc_wt	743	27.84858254147478
ENO1	sc_wt	743	31.86455835861844
H6PD	sc_wt	743	25.40454365544816
LZIC	sc_wt	743	25.113346976510275
XP_020950991	sc_wt	743	NA
VPS13D	sc_wt	743	NA
DHRS3	sc_wt	743	NA
HSPG2	sc_wt	743	33.00946911916565
HSPG2.1	sc_wt	743	22.66700409566775
HNRNPR	sc_wt	743	24.825852800529354
TCEA3	sc_wt	743	NA
CLIC4	sc_wt	743	27.450890303953607
SH3BGRL3	sc_wt	743	26.48732338400693
XP_020951502	sc_wt	743	26.044122757332186
SFPQ	sc_wt	743	26.265350069955325
PSMB2	sc_wt	743	25.670768609555065
THRAP3	sc_wt	743	NA
CAP1.1	sc_wt	743	NA
AFG3L2	sc_wt	743	27.132025840752746
TUBB6	sc_wt	743	24.675245096385318
NAPG	sc_wt	743	24.64630864051427
VAPA	sc_wt	743	25.079526450711274
RAB31	sc_wt	743	NA
EPB41L3	sc_wt	743	NA
EPB41L3.1	sc_wt	743	NA
EMILIN2	sc_wt	743	NA
COLEC12	sc_wt	743	NA
USP14	sc_wt	743	24.10157371826468
XP_020952016	sc_wt	743	NA
PRKACB	sc_wt	743	25.859417627562234
NEXN	sc_wt	743	NA
ECHDC2	sc_wt	743	24.37232148632015
XP_020952318	sc_wt	743	NA
TXNDC12	sc_wt	743	25.280898458556557
XP_020952403	sc_wt	743	29.850193324898765
P3H1	sc_wt	743	NA
TP53BP1	sc_wt	743	NA
XP_020952581	sc_wt	743	26.008619253078827
FOXJ3	sc_wt	743	NA
GNAO1	sc_wt	743	NA
MAG	sc_wt	743	NA
TRIM28	sc_wt	743	NA
EHD4	sc_wt	743	28.46785464496142
UBE2M	sc_wt	743	23.877363526064233
GNB1	sc_wt	743	29.999540647209876
XP_020953198	sc_wt	743	NA
TIMM50	sc_wt	743	21.89400654024716
FHAD1	sc_wt	743	NA
XP_020953257	sc_wt	743	NA
FGGY	sc_wt	743	22.39438000155085
ALDH1L1	sc_wt	743	30.089168143693158
XP_020953941	sc_wt	743	NA
GJD2	sc_wt	743	NA
GREM1	sc_wt	743	NA
XP_020953996	sc_wt	743	29.33300278163353
XP_020954007	sc_wt	743	24.33306251402181
DDAH2	sc_wt	743	29.29048345275238
XP_020954121	sc_wt	743	28.427703316053407
ALDH1A3	sc_wt	743	23.943869058972773
SRSF3	sc_wt	743	NA
DNAH8	sc_wt	743	NA
SEC11A	sc_wt	743	NA
IQGAP1	sc_wt	743	29.92138878944177
CD276	sc_wt	743	25.343774256384574
NPTN	sc_wt	743	NA
ADPGK	sc_wt	743	NA
ZADH2	sc_wt	743	NA
MYH7.1	sc_wt	743	NA
PAPLN	sc_wt	743	24.027239862724834
ACOT4	sc_wt	743	27.849119669135977
SERPINB5	sc_wt	743	NA
XP_020955329	sc_wt	743	29.10908777192199
XP_020955331	sc_wt	743	27.2349840320098
GMDS	sc_wt	743	24.60879489755949
XP_020955494	sc_wt	743	26.507017053982718
XP_020955511	sc_wt	743	33.095862723172004
LMAN1	sc_wt	743	NA
STRN3	sc_wt	743	NA
SCFD1	sc_wt	743	24.989278763144824
NQO2	sc_wt	743	26.371474234695658
TUBB2B.1	sc_wt	743	26.303075159429714
TXNDC5	sc_wt	743	27.66864686963792
CAP2	sc_wt	743	NA
SOD3	sc_wt	743	29.367134660793127
SRP72	sc_wt	743	NA
XP_020956355	sc_wt	743	26.97497869748325
SYNPO2	sc_wt	743	NA
ANK2	sc_wt	743	NA
ELOVL6	sc_wt	743	NA
XP_020956467	sc_wt	743	NA
CTBP1	sc_wt	743	NA
WDR1	sc_wt	743	28.926911751435377
LIMCH1	sc_wt	743	24.874223818533668
OCIAD1	sc_wt	743	NA
PAICS	sc_wt	743	26.748040280912377
XP_020957143	sc_wt	743	29.282817024465317
RAP1GDS1	sc_wt	743	NA
PDLIM5	sc_wt	743	24.87380154572489
HNRNPDL	sc_wt	743	NA
HNRNPD	sc_wt	743	26.893654819174817
GNG2	sc_wt	743	24.793672759531198
PON1	sc_wt	743	24.022845263689394
NID2	sc_wt	743	31.806933969965947
FERMT2	sc_wt	743	29.655894825786277
VPS26B.1	sc_wt	743	NA
AKAP9	sc_wt	743	NA
XP_020957857	sc_wt	743	25.197942852539235
PON3	sc_wt	743	28.664956807449567
EXOC5	sc_wt	743	NA
PRKAR2B	sc_wt	743	28.002226230712278
BCAP29	sc_wt	743	NA
TIMM9	sc_wt	743	24.2831262317746
L3HYPDH	sc_wt	743	23.956242849735798
NP_001001534	m_midy	744	28.116840474917993
DES	m_midy	744	25.556663679922686
ITIH4	m_midy	744	NA
AKR1B1	m_midy	744	27.93325823772839
ATP1B1	m_midy	744	NA
MBP	m_midy	744	NA
RPS28	m_midy	744	NA
TPM3	m_midy	744	NA
RPS17	m_midy	744	24.244959554157568
RPL32	m_midy	744	NA
PDLIM3	m_midy	744	NA
RPL11	m_midy	744	25.465069623661826
MAOA	m_midy	744	28.17669339482445
EPHX2	m_midy	744	25.99705471643359
XP_020946860	m_midy	744	NA
GDI2	m_midy	744	29.49449782766481
CDH5	m_midy	744	26.409375396915678
CYB5A	m_midy	744	29.215837457621713
FBN1	m_midy	744	33.34928925298223
TNNC2	m_midy	744	NA
TNNT3	m_midy	744	NA
LGALS1	m_midy	744	32.54492064769026
RNF114	m_midy	744	25.08456317481661
APOC3	m_midy	744	27.210668371457928
FABP4	m_midy	744	35.041929528714945
C1QA	m_midy	744	NA
APOF	m_midy	744	27.40486844046549
DSTN	m_midy	744	26.196555303101935
HMGB1	m_midy	744	28.110382785682795
ATP6V1A	m_midy	744	25.481976762541453
CFL1	m_midy	744	30.48173816124467
S100A11	m_midy	744	27.15769171244941
NP_001004049	m_midy	744	NA
PREP	m_midy	744	25.413545552530472
DDX39B	m_midy	744	26.57486199828746
ALB	m_midy	744	38.403878633029386
TMBIM6	m_midy	744	24.621762147149028
C1S	m_midy	744	26.172359901486132
XP_013848366	m_midy	744	34.25546775172147
GBA	m_midy	744	NA
MYLPF	m_midy	744	NA
QKI	m_midy	744	NA
COX5B	m_midy	744	26.846730902896237
HSPB1	m_midy	744	31.601339457849694
NR3C1	m_midy	744	NA
XP_013840479	m_midy	744	24.00264473133513
CA3	m_midy	744	33.99310852785432
SAR1B	m_midy	744	24.71988886227121
LMCD1	m_midy	744	NA
RDX	m_midy	744	25.803289031645406
STMN1	m_midy	744	NA
LAMP1	m_midy	744	24.446574485757903
HEBP1	m_midy	744	26.03915183108741
AHCY	m_midy	744	27.376252198973294
ABHD5	m_midy	744	24.68490567737924
DMD	m_midy	744	25.28690204493859
COL5A1	m_midy	744	NA
GUCY1B1	m_midy	744	NA
GUCY1A1	m_midy	744	NA
CFL2	m_midy	744	26.833521516916054
NP_001020387	m_midy	744	30.593524766601465
MYOZ1	m_midy	744	NA
BID	m_midy	744	NA
ARL1	m_midy	744	23.810980278118425
ARL3	m_midy	744	23.164428833973602
SAR1A	m_midy	744	27.15093072713189
RAB1A	m_midy	744	NA
RBP1	m_midy	744	25.79081758371607
NP_001026962	m_midy	744	26.80304262770956
NAMPT	m_midy	744	NA
SPARC	m_midy	744	26.67505660911336
OAS2	m_midy	744	NA
FADD	m_midy	744	22.424216531911128
NP_001027548	m_midy	744	26.265260636546074
AGPAT1	m_midy	744	27.869736719830016
MYBPH	m_midy	744	NA
RPSA	m_midy	744	28.364277486966717
TPI1	m_midy	744	31.247227627764545
CTSD	m_midy	744	27.565944023163812
PSMB9	m_midy	744	NA
NP_001033089	m_midy	744	27.99862640880696
NP_001033096	m_midy	744	25.582476701615388
GNAQ	m_midy	744	26.273625453607654
NP_001033715	m_midy	744	30.53649238536669
DNASE1L1	m_midy	744	25.23253423055843
PALM	m_midy	744	25.95457990275007
PLIN1	m_midy	744	33.34612168415131
PALMD	m_midy	744	25.061634551077255
FABP5	m_midy	744	30.624794145349664
ENO3	m_midy	744	NA
NP_001038000	m_midy	744	25.647407041755717
GNA11	m_midy	744	23.052285450773997
MTX2	m_midy	744	NA
RPL6	m_midy	744	27.771465188651817
RPL10	m_midy	744	25.102575186491936
TUBA1B	m_midy	744	32.10621342312377
CKMT2	m_midy	744	NA
TMSB4X	m_midy	744	29.823291526209253
MGST3	m_midy	744	25.728685334437145
S100A6	m_midy	744	NA
PPP1CA	m_midy	744	25.954823921624477
PPP1CC	m_midy	744	NA
NP_001038029	m_midy	744	NA
PSMB10	m_midy	744	NA
XP_020951792	m_midy	744	28.254938638385443
PRKG1	m_midy	744	NA
IDH3B	m_midy	744	NA
GRN	m_midy	744	NA
STAT3	m_midy	744	NA
CRYZ	m_midy	744	25.27091977659539
PLG	m_midy	744	29.596726803765005
F10	m_midy	744	NA
MYOZ2	m_midy	744	25.368663113846473
RPS3	m_midy	744	28.21775665794311
CST3	m_midy	744	24.817972391272775
ATP5PO	m_midy	744	25.999658918087228
ECH1	m_midy	744	26.661800926695836
NME2	m_midy	744	28.031126784808993
ALDH2	m_midy	744	28.264902847458522
TUBB	m_midy	744	29.908275881171054
XP_020932993	m_midy	744	26.123229912402287
TXNIP	m_midy	744	22.023708337211307
MPDU1	m_midy	744	NA
CDK5	m_midy	744	24.208139675512566
XP_020957938	m_midy	744	32.0195285773272
ARF4	m_midy	744	27.472045370458314
ARL6IP5	m_midy	744	27.119118597387892
MIF	m_midy	744	NA
SRSF6	m_midy	744	25.72736148704565
HNRNPA1	m_midy	744	27.06486493502475
TRA2B	m_midy	744	NA
SNRPA	m_midy	744	24.88301648904396
SRSF2	m_midy	744	NA
SERPINF1	m_midy	744	28.077653507940365
PARK7	m_midy	744	29.849880257830016
NAXE	m_midy	744	NA
UBE2K	m_midy	744	24.393751798246452
UBE2D2	m_midy	744	24.45155071302572
ARF6	m_midy	744	NA
CD81	m_midy	744	26.872557468670063
NDRG2	m_midy	744	26.395256411525434
FYN	m_midy	744	NA
ITGAV	m_midy	744	23.938674348097614
ACE	m_midy	744	24.946414795020086
SELENOF	m_midy	744	NA
HMBS	m_midy	744	NA
XP_005654459	m_midy	744	31.124416159822115
DDO	m_midy	744	23.813037422982926
NP_001090896	m_midy	744	26.516410840448952
P4HA1	m_midy	744	25.031957585018784
BIN1	m_midy	744	24.82357093816602
CD14	m_midy	744	24.60393733391019
C9	m_midy	744	25.628257958861845
C6	m_midy	744	NA
C8A	m_midy	744	25.679251352835678
C8B	m_midy	744	24.4508588483607
C8G	m_midy	744	25.84179754298086
CAPZA1	m_midy	744	26.4919319768824
CAPZA2	m_midy	744	27.749767255298018
CTSB	m_midy	744	26.633117626267246
NP_001090937	m_midy	744	25.268565985929186
XP_020928261	m_midy	744	NA
COX6C	m_midy	744	26.496236345397666
NDUFV2	m_midy	744	24.899244429277676
XP_020953511	m_midy	744	26.49147330865164
XP_020923829	m_midy	744	NA
RPL27	m_midy	744	26.282984888084776
XP_003128784	m_midy	744	NA
RPS26	m_midy	744	NA
RPIA	m_midy	744	26.35225307201968
CSTB	m_midy	744	29.93199117198527
LGALS3	m_midy	744	26.97278964457728
HSPH1	m_midy	744	NA
ADSSL1	m_midy	744	NA
SDHD	m_midy	744	NA
PGRMC2	m_midy	744	27.723903375030865
AP3B1	m_midy	744	NA
RABGGTA	m_midy	744	NA
RPLP0	m_midy	744	27.94882240829311
SFXN1	m_midy	744	22.746816075684848
PNPLA2	m_midy	744	26.938539753688218
FASN	m_midy	744	35.02589372262713
FABP3	m_midy	744	32.015047896656014
PGK1	m_midy	744	31.038851042120566
CAPN2	m_midy	744	28.727673089856317
IGFBP6	m_midy	744	NA
PPP2R5A	m_midy	744	23.61784497113163
EIF4A3	m_midy	744	NA
EIF4A2	m_midy	744	28.435036569985144
EIF4A1	m_midy	744	25.281747539749837
ACOX1	m_midy	744	26.19010633789152
C2	m_midy	744	24.01911627249277
SKIV2L	m_midy	744	NA
DPM1	m_midy	744	NA
NP_001095294	m_midy	744	30.001689513800997
SNCG	m_midy	744	28.798631043033062
XP_020921683	m_midy	744	NA
SDHB	m_midy	744	27.026438002042873
COL5A3	m_midy	744	NA
COL5A2	m_midy	744	NA
LNPEP	m_midy	744	27.41037862817825
COPS6	m_midy	744	24.596278946167665
COPS5	m_midy	744	NA
COPS2	m_midy	744	24.675514321205718
XP_020955925	m_midy	744	25.568338177058628
SEC62	m_midy	744	NA
SIRT5	m_midy	744	NA
CDH13	m_midy	744	27.902594729498883
TRARG1	m_midy	744	29.108788757438713
BCAS1	m_midy	744	NA
CNPY3	m_midy	744	NA
SERPINB9	m_midy	744	NA
LMNA	m_midy	744	31.109174972806954
SUMO1	m_midy	744	NA
TKT	m_midy	744	32.054299518600615
HNRNPAB	m_midy	744	NA
PLA2G7	m_midy	744	NA
CRAT	m_midy	744	NA
RPL7	m_midy	744	26.952159664097422
LDHB	m_midy	744	33.027591854838654
LRPAP1	m_midy	744	25.28270215915518
ECI2	m_midy	744	NA
CAPZB	m_midy	744	27.232973306888653
PPP2R5D	m_midy	744	NA
NP_001107167	m_midy	744	26.624079460939246
NP_001107174	m_midy	744	NA
XP_013833074	m_midy	744	NA
HLA-DRA	m_midy	744	25.794565393642447
SLA-5	m_midy	744	NA
ACACA	m_midy	744	30.958230326885595
SIRT2	m_midy	744	25.846898245337183
RELA	m_midy	744	NA
AIMP1	m_midy	744	NA
RPL5	m_midy	744	26.277834075537907
SGCB	m_midy	744	NA
LIMA1	m_midy	744	NA
GPX3	m_midy	744	26.06693926326261
MFGE8	m_midy	744	NA
F2	m_midy	744	29.168515545954815
RTCB	m_midy	744	25.24099944742757
HK2	m_midy	744	26.343130400318433
ABCF1	m_midy	744	NA
ACE2	m_midy	744	24.464571175791306
AMPD1	m_midy	744	NA
ASPA	m_midy	744	27.22029624883874
XP_020948874	m_midy	744	23.715234750232003
NP_001116558	m_midy	744	27.9820702667709
C4A	m_midy	744	30.003701173491407
CAV2	m_midy	744	27.993128778432148
CDC37	m_midy	744	26.225968761988263
CTSZ	m_midy	744	24.792779572781335
GNAI2	m_midy	744	29.97841973447815
GNAI3	m_midy	744	26.99085894497208
GUSB	m_midy	744	24.076267594478313
H2AFV	m_midy	744	26.117672901913064
NP_001116599	m_midy	744	30.216508311810962
LIPA	m_midy	744	NA
LSM2	m_midy	744	NA
MYH4	m_midy	744	NA
NPEPL1	m_midy	744	24.443226357832987
XP_020937603	m_midy	744	26.541323531496616
PCK1	m_midy	744	NA
PCK1.1	m_midy	744	NA
PFDN4	m_midy	744	NA
PHGDH	m_midy	744	24.088693145759446
PPP1R11	m_midy	744	NA
PYGL	m_midy	744	29.771654084893118
RAB1B	m_midy	744	29.838278816780587
RAB5A	m_midy	744	25.30556471145541
RAP2B	m_midy	744	NA
RARRES2	m_midy	744	NA
XP_020941207	m_midy	744	NA
RHOG	m_midy	744	27.629439669674746
SERPING1	m_midy	744	26.808944737872814
TES	m_midy	744	NA
NP_001116676	m_midy	744	NA
VAPB	m_midy	744	27.006887261877527
BCKDHB	m_midy	744	NA
NP_001116693	m_midy	744	24.297750879085697
PON2	m_midy	744	25.244995835137864
SLC2A4	m_midy	744	24.420019308539647
F11R	m_midy	744	NA
SLC16A1	m_midy	744	25.17892648545528
CYBRD1	m_midy	744	26.197492982710195
PRPF19	m_midy	744	24.65091631651315
FITM2	m_midy	744	25.69133693898627
ISG15	m_midy	744	NA
FLOT1	m_midy	744	25.976356097322313
CRABP1	m_midy	744	NA
TPM2	m_midy	744	28.370526717221722
CKM	m_midy	744	NA
AIF1	m_midy	744	NA
XP_020932965	m_midy	744	NA
RPS20	m_midy	744	27.173408752888843
RPL23	m_midy	744	25.665682023368245
SERPINC1	m_midy	744	29.156100903288166
SAT2	m_midy	744	NA
RTN4	m_midy	744	NA
CD209	m_midy	744	NA
UQCR10	m_midy	744	NA
TFAM	m_midy	744	NA
ADAM10	m_midy	744	NA
THBD	m_midy	744	NA
ADSL	m_midy	744	24.74196025760453
LPIN1	m_midy	744	NA
ATIC	m_midy	744	25.474755093889343
STIM1	m_midy	744	NA
IFI30	m_midy	744	NA
ACTR3	m_midy	744	27.71371499287881
ACTR2	m_midy	744	26.85293348724368
ARPC1B	m_midy	744	26.379924443423892
ARPC5	m_midy	744	26.031831418331457
SELENOP	m_midy	744	23.968687181062325
CYP3A39	m_midy	744	24.252486424057594
APPL1	m_midy	744	25.606565837978547
PGAM2	m_midy	744	NA
USP7	m_midy	744	NA
PRPF3	m_midy	744	NA
RPS3A	m_midy	744	26.740468408581943
RPS16	m_midy	744	26.957926016288013
ERO1A	m_midy	744	26.90288219339305
GRB2	m_midy	744	25.254181781653443
ERP44	m_midy	744	26.677746950295585
NCK1	m_midy	744	NA
VPS26B	m_midy	744	NA
CRK	m_midy	744	25.701816192518194
SLC9A3R2	m_midy	744	24.042015338233373
NP_001132943	m_midy	744	24.36359259331496
PSMA6	m_midy	744	27.582045939221278
RPL26L1	m_midy	744	25.097158980502595
DKC1	m_midy	744	NA
C1QTNF2	m_midy	744	NA
MAT2B	m_midy	744	24.7915381175452
RAD18	m_midy	744	23.987718530432314
LGALS13	m_midy	744	NA
AGPAT3	m_midy	744	NA
CPNE1	m_midy	744	NA
XP_020935074	m_midy	744	24.321341858921503
MAP2K1	m_midy	744	NA
MGLL	m_midy	744	28.925271232253557
SLC9A3R1	m_midy	744	NA
STK26	m_midy	744	NA
SGCA	m_midy	744	NA
SGCD	m_midy	744	25.43313509914967
SGCE	m_midy	744	NA
HBB	m_midy	744	37.236490238905844
HBB.1	m_midy	744	37.236490238905844
NDUFB8	m_midy	744	NA
XP_020944406	m_midy	744	27.49632778832353
PSMB3	m_midy	744	26.307997880394097
PSMB6	m_midy	744	26.42090276662571
GPAT4	m_midy	744	NA
ARF5	m_midy	744	NA
RBP7	m_midy	744	NA
XP_005665847	m_midy	744	NA
BAG6	m_midy	744	NA
DYNLT1	m_midy	744	NA
XP_020948917	m_midy	744	NA
CLTC	m_midy	744	30.462072448429357
THY1	m_midy	744	28.564091270071017
FSCN1	m_midy	744	29.094991823817914
CYB5B	m_midy	744	28.643132305202627
PDK1	m_midy	744	NA
NQO1	m_midy	744	NA
KRT8	m_midy	744	30.885110282872514
XP_020938111	m_midy	744	NA
PTMA	m_midy	744	27.91330708083286
PRMT5	m_midy	744	NA
S100A12	m_midy	744	27.163653668047004
XP_020946634	m_midy	744	27.479234317677594
MAL2	m_midy	744	27.183098319447954
PCK2	m_midy	744	NA
OTUB1	m_midy	744	26.01239675392022
CDH1	m_midy	744	NA
PROCR	m_midy	744	NA
IGFBP7	m_midy	744	NA
MYL6	m_midy	744	30.035380898753022
ANXA1	m_midy	744	30.347732734057303
ALOX5AP	m_midy	744	NA
F9	m_midy	744	28.29447674074048
AMBP	m_midy	744	26.63089809499733
IDH2	m_midy	744	25.157807339264394
PPP2R2A	m_midy	744	25.80872384394722
SLC25A3	m_midy	744	27.14705303351697
ACTA2	m_midy	744	33.23606249910703
ACAN	m_midy	744	NA
CDS2	m_midy	744	24.71570607373359
TMCO1	m_midy	744	NA
ACSL1	m_midy	744	30.549495126122924
FBP2	m_midy	744	25.5051854636902
PRKAA1	m_midy	744	NA
IVD	m_midy	744	28.08694340061047
ACAA2	m_midy	744	27.50544293499935
ANXA4	m_midy	744	30.170570327089756
ATOX1	m_midy	744	27.455992748408114
MAT2A	m_midy	744	25.376401255682143
XP_005656819	m_midy	744	25.039800275669087
SCP2	m_midy	744	26.351073752616113
SH3GLB1	m_midy	744	26.072940047681335
CCT2	m_midy	744	27.90426122332844
CCT7	m_midy	744	27.429500221220454
GNAS	m_midy	744	27.759197084659238
COPB1	m_midy	744	26.92761829684393
